cheese or cheese & jalapeño bread,$4.79,1,,,,sliced or unsliced 470 g or cheese swirl buns pkg of 4,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Farmer's Market TM homestyle butter tarts,$9,2,,,$5.29,pkg of 6 or mini tarts pkg of 12 selected varieties,,2 for $9 or $5.29 each,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Farmer's Market TM peach pie,$8.99,1,,,,10 inch 1 kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Farmer's Market TM Ultimate cookies,$6.99,1,,,,selected varieties pkg of 24,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Farmer's Market™ muffins,$9,2,,,$5.49,selected varieties pkg of 6,,2 for $9 or $5.49 each,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
grain breads,$2.79,1,,,,selected varieties sliced or unsliced 450-570 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
La Petite Bretonne mini choco croissants,$1,1,,,,140 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
large yellow peaches,$2.99,1,,lb,,"product of U.S.A., no. 1 grade  6.59/kg",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
mini blueberry cupcakes,$3.99,1,,,,pkg of 12 or mini donuts pkg of 9,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
peaches,$4.99,1,,,,"product of Ontario, Ontario no. 1 grade 3 L",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
premium bagels,$3.49,1,,,,selected varieties pkg of 6,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
School Safe snack cakes,$7,2,,,$3.99,selected varieties 320 g,,2 for $7 or $3.99 each,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
sub rolls,$2.79,1,,,,selected varieties pkg of 4,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
white donut peaches,$4.99,1,,,,"product of U.S.A., no. 1 grade 1 lb clamshell",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
white flesh peaches,$2.99,1,,lb,,"product of U.S.A., no. 1 grade  6.59/kg",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Becel margarine,$3.99,1,12,,$5.99,680/907 g or General Mills cereal 525-720 g selected varieties,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
boneless pork half loin,$1.88,1,,lb,,cryovac pkg  4.14/kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Butcher’s Choice® pork sausage,$3.49,1,,lb,,"club size mild, hot or honey garlic  7.69/kg ea.",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Charmin bathroom tissue,$3.99,1,6,,$11.49,selected varieties 12/16 rolls,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Christie crackers,$1.88,1,12,,$3.19,selected varieties 100-454 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Driscoll’s raspberries,$4,2,,,$2,product of U.S.A. no. 1 grade blackberries product of U.S.A. 170 g or large cauliflower product of Ontario,,2 for $4 or $2 each,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
extra lean ground beef,$4.44,1,,lb,,club size  9.79/kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
fresh kebabs,$3.49,1,,lb,,or selected varieties 200 g or pkg of 3 $10.47  7.69/kg ea.,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
fresh rainbow trout fillets,$6.99,1,,lb,,Fresh seafood items subject to availability.  15.41/kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
"Janes Pub Style chicken strips, nuggets, burgers or fillets with sauce",$5.99,1,,,,frozen 530/800 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Maynards fun treats candy,$4.99,1,10,,$8.99,562 g or Cadbury assorted chocolate 501 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
"RCA 32"" LED/DVD combo",$207,1,1,,$278,"Built-in DVD, 720p limited quantities, while quantities last Applicable electronics disposal surcharges are extra and vary by province. See store for details.    SATURDAY, AUGUST 8TH NO TAX**   each",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Schneiders Grill’ems smoked or chicken sausage,$3.99,1,,,,selected varieties or Juicy Jumbos wieners 300-500 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Tide liquid,$9.99,1,6,,$17.49,2.72/ 2.95 L powder 3.1/3.2 kg Gain Flings or Tide pods laundry detergent pkg of 31 or Finish dishwasher detergent pkg of 38-60 selected varieties,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Wonder bread,$4.50,2,,,$2.49,675 g Wonder hamburger or hot dog buns pkg of 8 or English muffins pkg of 6 selected varieties,,2 for $4.50 or $2.49 each,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
boneless beef rib grilling steak,$16.99,1,,lb,,cut from Platinum Ontario Corn Fed Canada AAA grade beef  37.46/kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
chicken breasts,$3.99,1,,lb,,"butcher pack size, bone-in skin-on  8.80/kg",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
fresh monkfish fillets,$10.99,1,,lb,,24.23/kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
fresh sole fillets,$8.99,1,,lb,,or previously frozen  19.82/kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
fresh whole Arctic char,$10.99,1,,lb,,24.23/kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
From Our Chefs stuffed chicken,$10,1,,,,450 g or chicken breast roast 600 g selected varieties,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
live Atlantic mussels,$4.99,1,,,,907 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Lou’s double smoked or cornmeal back bacon,$5.99,1,,,,375/454 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Marc Angelo gourmet smoked chicken sausage • blue cheese & buffalo sauce • feta & spinach • mozzarella & red pepper,$4.99,1,,,,375 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
marinated chicken or beef tournedos,$2.99,1,,,,selected varieties 150 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
PC ® bacon wrapped Nova Scotian sea scallops,$15.99,1,,,,frozen 340 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
PC ® Black Label Chinese 5 spice seasoning,$4.99,1,,,,90 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
PC ® Black Tiger shrimp,$13.99,1,,,,jumbo 21-30 per lb raw Zipperback ® frozen 400 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
"PC ® Blue Menu ® turkey breast, scaloppine or fillets",$8.99,1,,lb,,fresh Air Chilled boneless skinless  Guiding Star Rating: ★ ★ ★  19.82/kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
PC ® lamb loin chops,$11.99,1,,lb,,fresh product of Australia plain or marinated  26.43/kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
piri-piri or sweet BBQ chicken drumsticks,$5.99,1,,,,450 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
pork burgers,$3.99,1,,,,selected varieties 500 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
pork sausage,$3.99,1,,,,selected varieties 450/500 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
pork side ribs,$3.99,1,,lb,,cryovac package  $8.80/kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Schneiders smoked ham,$11.99,1,,,,selected varieties 800 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
"Sea Delight fish fillets, portions or steaks",$8.99,1,,,,selected varieties frozen 340 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
souvlaki chicken breast kabobs includes free tzatziki,$5.99,1,,,,320 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
VIP lobster meat,$12.99,1,,,,frozen 198 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
1.5L yellow plums,$4.99,1,,,,"product of Ontario, Ontario no. 1 grade",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
10LB BAG Farmer’s Market™ white potatoes,$4.99,1,,,,"product of Ontario, Canada no. 1 grade",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
11 LB AVERAGE large whole seedless watermelon,$3.99,1,,,$3.99,"product of Ontario, Canada no. 1 grade",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
3LB BAG Farmer’s Market™ carrots,$4,2,,,$2,product of Ontario Canada no. 1 grade,,2 for $4 or $2 each,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
5 stem red dyed sunflowers,$7,1,,,,bunch,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
African violet,$2.99,1,,,$2.99,"4 inch, assorted colours",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
begonia,$4.99,1,,,$4.99,"4 inch, assorted colours pot may not be as shown",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
green onions,$2,3,,,67¢,product of Ontario bunch,,3 for $2 or 67¢ each,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
green or wax beans,$2.49,1,,lb,,product of Ontario  5.49/kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
green or yellow zucchini,$1.29,1,,lb,,product of Ontario  2.84/kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
green sweet peppers,$1.29,1,,lb,,"product of Ontario, Canada no. 1 grade  2.84/kg",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
hothouse Boston lettuce,$5,2,,,$2.50,product of Ontario,,2 for $5 or $2.50 each,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
jumbo cantaloupe,$2.79,1,,,$2.79,"product of Ontario, Canada no. 1 grade each  To Our Valued Customers In our flyer effective Friday August 7 until Thursday August 13, 2015 We advertised Jumbo Cantaloupe, product of Ontario, Canada no. 1 grade ,  This item was described in error. The correct description should have read: Jumbo Cantaloupe, product of Ontario or Quebec, Canada no. 1 grade, . WE APOLOGIZE FOR ANY INCONVENIENCE THIS MAY HAVE CAUSED",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
mini roses,$7.99,1,,,$7.99,"6 inch, assorted colours pot may not be as shown",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
PC ® white whole mushrooms,$4,2,,,$2,product of Ontario 227 g,,2 for $4 or $2 each,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
"red or black kale, beets, kohlrabi, red or green Swiss chard, collard greens or dandelion",$2.99,1,,,,product of Ontario bunch,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
spinach,$1.69,1,,,,product of Ontario bunch,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
vine ripe tomatoes,$1.49,1,,lb,,"product of Ontario, Canada no. 1 grade  3.28/kg",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
ACE Bakery baguette,$2.99,1,,,,350 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
blueberry strip danish,$4.49,1,,,,425 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
cheese or cheese & jalapeño bread,$4.79,1,,,,sliced or unsliced 470 g or cheese swirl buns pkg of 4,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Farmer's Market TM homestyle butter tarts,$9,2,,,$5.29,pkg of 6 or mini tarts pkg of 12 selected varieties,,2 for $9 or $5.29 each,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Farmer's Market TM peach pie,$8.99,1,,,,10 inch 1 kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Farmer's Market TM Ultimate cookies,$6.99,1,,,,selected varieties pkg of 24,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Farmer's Market™ muffins,$9,2,,,$5.49,selected varieties pkg of 6,,2 for $9 or $5.49 each,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
grain breads,$2.79,1,,,,selected varieties sliced or unsliced 450-570 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
La Petite Bretonne mini choco croissants,$1,1,,,,140 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
large yellow peaches,$2.99,1,,lb,,"product of U.S.A., no. 1 grade  6.59/kg",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
mini blueberry cupcakes,$3.99,1,,,,pkg of 12 or mini donuts pkg of 9,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
peaches,$4.99,1,,,,"product of Ontario, Ontario no. 1 grade 3 L",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
premium bagels,$3.49,1,,,,selected varieties pkg of 6,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
School Safe snack cakes,$7,2,,,$3.99,selected varieties 320 g,,2 for $7 or $3.99 each,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
sub rolls,$2.79,1,,,,selected varieties pkg of 4,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
white donut peaches,$4.99,1,,,,"product of U.S.A., no. 1 grade 1 lb clamshell",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
white flesh peaches,$2.99,1,,lb,,"product of U.S.A., no. 1 grade  6.59/kg",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
"Casa Mendosa Tortillas 10""",$3.99,1,,,,selected varieties pkg of 6/10,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
"Casa Mendosa Tortillas 7""",$3.49,1,,,,selected varieties pkg of 10,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
chicken meal deal,$13.99,1,,,,"includes one PC ® BBQ chicken, large wedge fries and one Ziggy's ® assorted salad 454 g",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
D’Italiano buns,$2.99,1,,,,pkg of 6/8,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Fontaine Santé salads,$8,2,,,$4,selected varieties 350-400 g,,2 for $8 or $4 each,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Fresh Selections entrées,$7.99,1,,,,selected varieties 850 g-1 kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Maple Leaf Natural Selections deli meat,$6.29,1,,,,selected varieties 175 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Mastro Riserva salami,$9.99,1,,,,selected varieties 250/300 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
PC ® Black Label Sovrano,$3.49,1,,,,"made with cow's and buffalo milk, hard ripened cheese   100 g",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
PC ® double cream brie,$10.99,1,,,,450 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
PC ® Kefir dip,$4.99,1,,,,selected varieties 227 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
PC ® topped hummus,$3.99,1,,,,selected varieties 280 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
PC ® turkey breast,$10,2,,,$5.79,"deli sliced, selected varieties pre-packaged 175 g  $2.99  /100 g",,2 for $10 or $5.79 each,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Schneiders or Country Naturals pepperettes,$7.99,1,,,,selected varieties 375 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
"Schneiders smoked or Lifestyle turkey breast or Olde Fashioned ham or Maple Leaf Natural Selections deli meat, deli sliced",$2,1,,,,selected varieties from   100g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
St-Hubert chicken or meat pie,$7.99,1,,,,675/715 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Tostitos tortilla chips,$2.99,1,,,,220-320 g selected varieties or salsa 418-430 mL selected varieties,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Tre Stelle bocconcini,$4.99,1,,,,selected varieties 200 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Tre Stelle feta cheese,$13.99,1,,,,1 kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Tre Stelle mascarpone,$9.99,1,,,,475 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Weight Watchers thinor sandwich rolls,$4.49,1,,,,selected varieties 240-450 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Ziggy’s ® Black Forest or honey maple ham,$1.79,1,,100g,,"deli sliced, selected varieties",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Becel margarine,$3.99,1,12,,$5.99,680/907 g or General Mills cereal 525-720 g selected varieties,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
boneless pork half loin,$1.88,1,,lb,,cryovac pkg  4.14/kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Butcher’s Choice® pork sausage,$3.49,1,,lb,,"club size mild, hot or honey garlic  7.69/kg ea.",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Charmin bathroom tissue,$3.99,1,6,,$11.49,selected varieties 12/16 rolls,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Christie crackers,$1.88,1,12,,$3.19,selected varieties 100-454 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Driscoll’s raspberries,$4,2,,,$2,product of U.S.A. no. 1 grade blackberries product of U.S.A. 170 g or large cauliflower product of Ontario,,2 for $4 or $2 each,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
extra lean ground beef,$4.44,1,,lb,,club size  9.79/kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
fresh kebabs,$3.49,1,,lb,,or selected varieties 200 g or pkg of 3 $10.47  7.69/kg ea.,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
fresh rainbow trout fillets,$6.99,1,,lb,,Fresh seafood items subject to availability.  15.41/kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
"Janes Pub Style chicken strips, nuggets, burgers or fillets with sauce",$5.99,1,,,,frozen 530/800 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Maynards fun treats candy,$4.99,1,10,,$8.99,562 g or Cadbury assorted chocolate 501 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
"RCA 32"" LED/DVD combo",$207,1,1,,$278,"Built-in DVD, 720p limited quantities, while quantities last Applicable electronics disposal surcharges are extra and vary by province. See store for details.    SATURDAY, AUGUST 8TH NO TAX**   each",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Schneiders Grill’ems smoked or chicken sausage,$3.99,1,,,,selected varieties or Juicy Jumbos wieners 300-500 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Tide liquid,$9.99,1,6,,$17.49,2.72/ 2.95 L powder 3.1/3.2 kg Gain Flings or Tide pods laundry detergent pkg of 31 or Finish dishwasher detergent pkg of 38-60 selected varieties,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Wonder bread,$4.50,2,,,$2.49,675 g Wonder hamburger or hot dog buns pkg of 8 or English muffins pkg of 6 selected varieties,,2 for $4.50 or $2.49 each,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
boneless beef rib grilling steak,$16.99,1,,lb,,cut from Platinum Ontario Corn Fed Canada AAA grade beef  37.46/kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
chicken breasts,$3.99,1,,lb,,"butcher pack size, bone-in skin-on  8.80/kg",,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
fresh monkfish fillets,$10.99,1,,lb,,24.23/kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
fresh sole fillets,$8.99,1,,lb,,or previously frozen  19.82/kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
fresh whole Arctic char,$10.99,1,,lb,,24.23/kg,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
From Our Chefs stuffed chicken,$10,1,,,,450 g or chicken breast roast 600 g selected varieties,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
live Atlantic mussels,$4.99,1,,,,907 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Lou’s double smoked or cornmeal back bacon,$5.99,1,,,,375/454 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
Marc Angelo gourmet smoked chicken sausage • blue cheese & buffalo sauce • feta & spinach • mozzarella & red pepper,$4.99,1,,,,375 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
marinated chicken or beef tournedos,$2.99,1,,,,selected varieties 150 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
PC ® bacon wrapped Nova Scotian sea scallops,$15.99,1,,,,frozen 340 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
PC ® Black Label Chinese 5 spice seasoning,$4.99,1,,,,90 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
PC ® Black Tiger shrimp,$13.99,1,,,,jumbo 21-30 per lb raw Zipperback ® frozen 400 g,,,Zehrs Alliston, 30 King Street South,Alliston,ON,L9R1H6
